record_id,data_type,subfield,longitude,latitude,region_code,province,city,inheritance_value,media_value,marketing_value,education_value,academic_value,exhibition_value,overall_strength,grid_id,core_area
YX_49499,Precise Point,Education,114.8349,39.8154,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.167403019123835,0.0,0.0,6.167403019123835,,1
YX_64106,Precise Point,Education,114.2659,39.9668,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.941480942717058,0.0,0.0,5.941480942717058,,1
YX_27289,Precise Point,Education,114.4099,40.1369,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.915733567333444,0.0,0.0,5.915733567333444,,1
YX_49553,Precise Point,Inheritance,114.1105,39.3467,130700,Hebei,Zhangjiakou,6.2602678238360365,0.0,0.0,0.0,0.0,0.0,6.2602678238360365,,1
YX_60004,Precise Point,Education,114.6399,40.1848,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.8754634571445346,0.0,0.0,5.8754634571445346,,1
YX_84261,Precise Point,Inheritance,114.2216,39.9474,130700,Hebei,Zhangjiakou,7.9536918879967615,0.0,0.0,0.0,0.0,0.0,7.9536918879967615,,1
YX_56631,Precise Point,Inheritance,114.8962,39.4779,130700,Hebei,Zhangjiakou,7.321745461329851,0.0,0.0,0.0,0.0,0.0,7.321745461329851,,1
YX_70485,Precise Point,Inheritance,114.2096,39.4513,130700,Hebei,Zhangjiakou,7.059999123235852,0.0,0.0,0.0,0.0,0.0,7.059999123235852,,1
YX_79306,Precise Point,Education,114.9317,40.2008,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.379060590449061,0.0,0.0,5.379060590449061,,1
YX_92313,Precise Point,Education,114.2635,39.9189,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.983723524781423,0.0,0.0,5.983723524781423,,1
YX_66392,Precise Point,Education,115.037,39.8919,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.518510413008119,0.0,0.0,5.518510413008119,,1
YX_19015,Precise Point,Inheritance,114.9959,39.946,130700,Hebei,Zhangjiakou,7.5766115273063015,0.0,0.0,0.0,0.0,0.0,7.5766115273063015,,1
YX_34792,Precise Point,Education,114.779,39.8891,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.326327877792751,0.0,0.0,6.326327877792751,,1
YX_39004,Precise Point,Education,114.769,39.733,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.29779320516119,0.0,0.0,6.29779320516119,,1
YX_82185,Precise Point,Inheritance,114.1457,40.271,130700,Hebei,Zhangjiakou,6.61674394612781,0.0,0.0,0.0,0.0,0.0,6.61674394612781,,1
YX_34060,Precise Point,Education,114.1213,39.5412,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.287864341175208,0.0,0.0,5.287864341175208,,1
YX_97916,Precise Point,Inheritance,114.902,39.4941,130700,Hebei,Zhangjiakou,7.36520649881883,0.0,0.0,0.0,0.0,0.0,7.36520649881883,,1
YX_50635,Precise Point,Inheritance,114.1067,39.5852,130700,Hebei,Zhangjiakou,7.05898655099109,0.0,0.0,0.0,0.0,0.0,7.05898655099109,,1
YX_37251,Precise Point,Education,114.366,39.6016,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.006590331171453,0.0,0.0,6.006590331171453,,1
YX_69082,Precise Point,Inheritance,114.0919,39.5685,130700,Hebei,Zhangjiakou,6.942646466590073,0.0,0.0,0.0,0.0,0.0,6.942646466590073,,1
YX_96249,Precise Point,Education,114.5776,40.0296,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.387288438568057,0.0,0.0,6.387288438568057,,1
YX_13672,Precise Point,Education,114.8546,39.8768,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.098369848045667,0.0,0.0,6.098369848045667,,1
YX_95344,Precise Point,Inheritance,114.6254,40.2381,130700,Hebei,Zhangjiakou,7.7523569259323635,0.0,0.0,0.0,0.0,0.0,7.7523569259323635,,1
YX_84590,Precise Point,Education,114.784,40.2337,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.574002974307655,0.0,0.0,5.574002974307655,,1
YX_16569,Precise Point,Education,114.4546,39.9191,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.541771709816648,0.0,0.0,6.541771709816648,,1
YX_94755,Precise Point,Inheritance,114.9593,39.9903,130700,Hebei,Zhangjiakou,7.693245028014365,0.0,0.0,0.0,0.0,0.0,7.693245028014365,,1
YX_71055,Precise Point,Education,114.5114,39.6225,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.293681764495052,0.0,0.0,6.293681764495052,,1
YX_37241,Precise Point,Education,114.2615,39.374,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.23134481388114,0.0,0.0,5.23134481388114,,1
YX_58052,Precise Point,Education,114.1316,39.5649,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.355904241768235,0.0,0.0,5.355904241768235,,1
YX_89888,Precise Point,Inheritance,114.2366,40.1516,130700,Hebei,Zhangjiakou,7.441051979329358,0.0,0.0,0.0,0.0,0.0,7.441051979329358,,1
YX_68779,Precise Point,Education,114.4953,39.6748,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.430921345360152,0.0,0.0,6.430921345360152,,1
YX_30903,Precise Point,Education,114.803,40.0904,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.913888401325766,0.0,0.0,5.913888401325766,,1
YX_30095,Precise Point,Inheritance,114.2742,39.8568,130700,Hebei,Zhangjiakou,8.336956289635722,0.0,0.0,0.0,0.0,0.0,8.336956289635722,,1
YX_53278,Precise Point,Inheritance,114.0825,39.3527,130700,Hebei,Zhangjiakou,6.175773515915765,0.0,0.0,0.0,0.0,0.0,6.175773515915765,,1
YX_36792,Precise Point,Education,114.6468,39.4443,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.734466094494521,0.0,0.0,5.734466094494521,,1
YX_43244,Precise Point,Inheritance,114.3029,39.556,130700,Hebei,Zhangjiakou,7.837968904988552,0.0,0.0,0.0,0.0,0.0,7.837968904988552,,1
YX_26102,Precise Point,Education,114.5416,39.4042,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.625409970353117,0.0,0.0,5.625409970353117,,1
YX_11403,Precise Point,Education,114.8565,39.7017,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.004972749193918,0.0,0.0,6.004972749193918,,1
YX_72703,Precise Point,Education,114.9291,39.4785,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.399026040279185,0.0,0.0,5.399026040279185,,1
YX_17427,Precise Point,Education,114.8241,39.6517,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.011714901664576,0.0,0.0,6.011714901664576,,1
YX_17346,Precise Point,Inheritance,114.3512,39.7067,130700,Hebei,Zhangjiakou,8.572711246266643,0.0,0.0,0.0,0.0,0.0,8.572711246266643,,1
YX_40255,Precise Point,Inheritance,115.0148,39.5095,130700,Hebei,Zhangjiakou,6.9506351550374905,0.0,0.0,0.0,0.0,0.0,6.9506351550374905,,1
YX_13806,Precise Point,Education,114.8893,39.5071,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.5522740218536715,0.0,0.0,5.5522740218536715,,1
YX_27276,Precise Point,Inheritance,114.3441,40.2544,130700,Hebei,Zhangjiakou,7.354864615645094,0.0,0.0,0.0,0.0,0.0,7.354864615645094,,1
YX_18926,Precise Point,Inheritance,114.2003,39.6325,130700,Hebei,Zhangjiakou,7.640751906958009,0.0,0.0,0.0,0.0,0.0,7.640751906958009,,1
YX_31418,Precise Point,Inheritance,114.1641,40.0542,130700,Hebei,Zhangjiakou,7.427870919439916,0.0,0.0,0.0,0.0,0.0,7.427870919439916,,1
YX_17666,Precise Point,Inheritance,114.3659,40.2176,130700,Hebei,Zhangjiakou,7.59225906685834,0.0,0.0,0.0,0.0,0.0,7.59225906685834,,1
YX_43940,Precise Point,Education,114.8875,40.0587,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.77919346842115,0.0,0.0,5.77919346842115,,1
YX_72427,Precise Point,Education,114.8028,40.2949,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.373868954865852,0.0,0.0,5.373868954865852,,1
YX_23876,Precise Point,Education,114.3943,39.597,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.051832904600377,0.0,0.0,6.051832904600377,,1
YX_57154,Precise Point,Inheritance,114.9989,39.3865,130700,Hebei,Zhangjiakou,6.562385135403862,0.0,0.0,0.0,0.0,0.0,6.562385135403862,,1
YX_30196,Precise Point,Inheritance,114.61,40.257,130700,Hebei,Zhangjiakou,7.657303903612623,0.0,0.0,0.0,0.0,0.0,7.657303903612623,,1
YX_18400,Precise Point,Education,114.7021,39.676,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.347054185402282,0.0,0.0,6.347054185402282,,1
YX_86668,Precise Point,Inheritance,114.2288,39.9353,130700,Hebei,Zhangjiakou,8.011229512424789,0.0,0.0,0.0,0.0,0.0,8.011229512424789,,1
YX_46929,Precise Point,Education,114.4585,40.0947,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.103803121145844,0.0,0.0,6.103803121145844,,1
YX_29324,Precise Point,Education,114.9881,40.0612,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.503702251070455,0.0,0.0,5.503702251070455,,1
YX_69161,Precise Point,Inheritance,114.5587,39.9637,130700,Hebei,Zhangjiakou,9.289441910798027,0.0,0.0,0.0,0.0,0.0,9.289441910798027,,1
YX_21080,Precise Point,Inheritance,114.8676,39.4362,130700,Hebei,Zhangjiakou,7.242231526318271,0.0,0.0,0.0,0.0,0.0,7.242231526318271,,1
YX_70016,Precise Point,Inheritance,115.0525,39.4557,130700,Hebei,Zhangjiakou,6.602498700419739,0.0,0.0,0.0,0.0,0.0,6.602498700419739,,1
YX_82456,Precise Point,Inheritance,114.3089,39.6832,130700,Hebei,Zhangjiakou,8.304152867346712,0.0,0.0,0.0,0.0,0.0,8.304152867346712,,1
YX_16553,Precise Point,Education,114.8805,40.0792,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.757926675248493,0.0,0.0,5.757926675248493,,1
YX_73534,Precise Point,Inheritance,114.5276,39.386,130700,Hebei,Zhangjiakou,7.486867599962581,0.0,0.0,0.0,0.0,0.0,7.486867599962581,,1
YX_39561,Precise Point,Education,114.7668,40.1344,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.873172087572876,0.0,0.0,5.873172087572876,,1
YX_91189,Precise Point,Inheritance,114.4257,39.9243,130700,Hebei,Zhangjiakou,9.047546440304554,0.0,0.0,0.0,0.0,0.0,9.047546440304554,,1
YX_51725,Precise Point,Education,114.7676,39.5147,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.80760076541134,0.0,0.0,5.80760076541134,,1
YX_28625,Precise Point,Inheritance,114.5672,39.5092,130700,Hebei,Zhangjiakou,8.182976358072167,0.0,0.0,0.0,0.0,0.0,8.182976358072167,,1
YX_42738,Precise Point,Education,115.0185,40.0849,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.382711213733744,0.0,0.0,5.382711213733744,,1
YX_12813,Precise Point,Inheritance,114.6308,39.5183,130700,Hebei,Zhangjiakou,8.205266365581133,0.0,0.0,0.0,0.0,0.0,8.205266365581133,,1
YX_24809,Precise Point,Education,114.9304,39.4862,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.413327089693146,0.0,0.0,5.413327089693146,,1
YX_99797,Precise Point,Education,114.2493,40.0156,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.826284522954264,0.0,0.0,5.826284522954264,,1
YX_35212,Precise Point,Education,114.6643,39.9825,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.45409045860608,0.0,0.0,6.45409045860608,,1
YX_80723,Precise Point,Inheritance,114.8132,39.338,130700,Hebei,Zhangjiakou,6.929326166431737,0.0,0.0,0.0,0.0,0.0,6.929326166431737,,1
YX_49589,Precise Point,Inheritance,114.2756,39.6264,130700,Hebei,Zhangjiakou,7.977979441423504,0.0,0.0,0.0,0.0,0.0,7.977979441423504,,1
YX_49941,Precise Point,Education,114.9504,40.17,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.40316697888584,0.0,0.0,5.40316697888584,,1
YX_53331,Precise Point,Education,114.5818,39.9166,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.744483745886146,0.0,0.0,6.744483745886146,,1
YX_31785,Precise Point,Inheritance,114.3442,39.3573,130700,Hebei,Zhangjiakou,7.052318624419847,0.0,0.0,0.0,0.0,0.0,7.052318624419847,,1
YX_59482,Precise Point,Inheritance,114.9334,39.9503,130700,Hebei,Zhangjiakou,7.903507142004976,0.0,0.0,0.0,0.0,0.0,7.903507142004976,,1
YX_51054,Precise Point,Education,114.1446,40.1026,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.399997323794335,0.0,0.0,5.399997323794335,,1
YX_43735,Precise Point,Inheritance,114.8612,39.7847,130700,Hebei,Zhangjiakou,8.375821914408467,0.0,0.0,0.0,0.0,0.0,8.375821914408467,,1
YX_37420,Precise Point,Inheritance,114.4705,39.9712,130700,Hebei,Zhangjiakou,9.059952981240405,0.0,0.0,0.0,0.0,0.0,9.059952981240405,,1
YX_51488,Precise Point,Inheritance,115.0208,39.9342,130700,Hebei,Zhangjiakou,7.4571363370170225,0.0,0.0,0.0,0.0,0.0,7.4571363370170225,,1
YX_75274,Precise Point,Education,114.3064,39.5215,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.690730116648197,0.0,0.0,5.690730116648197,,1
YX_57014,Precise Point,Education,114.3921,39.507,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.807579098592281,0.0,0.0,5.807579098592281,,1
YX_62345,Precise Point,Inheritance,114.0907,39.4171,130700,Hebei,Zhangjiakou,6.451877944539998,0.0,0.0,0.0,0.0,0.0,6.451877944539998,,1
YX_89244,Precise Point,Education,114.6159,39.4783,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.855811043266036,0.0,0.0,5.855811043266036,,1
YX_30665,Precise Point,Inheritance,114.101,39.7054,130700,Hebei,Zhangjiakou,7.28001511963439,0.0,0.0,0.0,0.0,0.0,7.28001511963439,,1
YX_52281,Precise Point,Inheritance,114.6657,39.4535,130700,Hebei,Zhangjiakou,7.8133350297546835,0.0,0.0,0.0,0.0,0.0,7.8133350297546835,,1
YX_51647,Precise Point,Education,114.2916,39.4881,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.57929954743364,0.0,0.0,5.57929954743364,,1
YX_62720,Precise Point,Education,114.8307,40.0376,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.963885094609708,0.0,0.0,5.963885094609708,,1
YX_30207,Precise Point,Inheritance,114.5091,39.7998,130700,Hebei,Zhangjiakou,9.589945460906122,0.0,0.0,0.0,0.0,0.0,9.589945460906122,,1
YX_48883,Precise Point,Education,114.2456,39.9589,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.890747577780662,0.0,0.0,5.890747577780662,,1
YX_53938,Precise Point,Inheritance,114.1159,39.7135,130700,Hebei,Zhangjiakou,7.37200086511829,0.0,0.0,0.0,0.0,0.0,7.37200086511829,,1
YX_97663,Precise Point,Education,114.6967,39.3636,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.449830951715889,0.0,0.0,5.449830951715889,,1
YX_24020,Precise Point,Education,114.1703,39.5413,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.4158828505028636,0.0,0.0,5.4158828505028636,,1
YX_15301,Precise Point,Inheritance,114.7279,40.0968,130700,Hebei,Zhangjiakou,8.319533789270237,0.0,0.0,0.0,0.0,0.0,8.319533789270237,,1
YX_39419,Precise Point,Inheritance,114.3458,39.8709,130700,Hebei,Zhangjiakou,8.72360609812037,0.0,0.0,0.0,0.0,0.0,8.72360609812037,,1
YX_33170,Precise Point,Inheritance,114.1374,39.9789,130700,Hebei,Zhangjiakou,7.455692159417369,0.0,0.0,0.0,0.0,0.0,7.455692159417369,,1
YX_19996,Precise Point,Inheritance,114.1676,40.1653,130700,Hebei,Zhangjiakou,7.101880901403094,0.0,0.0,0.0,0.0,0.0,7.101880901403094,,1
YX_24765,Precise Point,Education,114.8224,39.8479,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.208911952726841,0.0,0.0,6.208911952726841,,1
YX_81229,Precise Point,Education,114.6115,40.2062,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.821143976206984,0.0,0.0,5.821143976206984,,1
YX_49053,Precise Point,Education,114.609,40.3279,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.437325691495319,0.0,0.0,5.437325691495319,,1
YX_79578,Precise Point,Inheritance,114.1772,39.9193,130700,Hebei,Zhangjiakou,7.754513125378858,0.0,0.0,0.0,0.0,0.0,7.754513125378858,,1
YX_61047,Precise Point,Education,114.3353,39.8737,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.236469852772095,0.0,0.0,6.236469852772095,,1
YX_98305,Precise Point,Education,115.062,40.0866,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.258642899834944,0.0,0.0,5.258642899834944,,1
YX_84713,Precise Point,Inheritance,114.1158,39.7248,130700,Hebei,Zhangjiakou,7.38668024669777,0.0,0.0,0.0,0.0,0.0,7.38668024669777,,1
YX_42053,Precise Point,Education,114.5154,39.8609,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.801134849233653,0.0,0.0,6.801134849233653,,1
YX_60818,Precise Point,Education,114.594,40.1124,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.1224029655822125,0.0,0.0,6.1224029655822125,,1
YX_50736,Precise Point,Education,114.355,40.2067,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.6370792609146125,0.0,0.0,5.6370792609146125,,1
YX_38535,Precise Point,Inheritance,114.669,40.0607,130700,Hebei,Zhangjiakou,8.646764959034979,0.0,0.0,0.0,0.0,0.0,8.646764959034979,,1
YX_28469,Precise Point,Education,114.7317,39.4483,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.670160790420921,0.0,0.0,5.670160790420921,,1
YX_35337,Precise Point,Education,114.8819,39.5155,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.587789100803177,0.0,0.0,5.587789100803177,,1
YX_15960,Precise Point,Inheritance,114.0903,40.0267,130700,Hebei,Zhangjiakou,7.119596945058325,0.0,0.0,0.0,0.0,0.0,7.119596945058325,,1
YX_38437,Precise Point,Education,114.2363,39.5894,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.675019526412435,0.0,0.0,5.675019526412435,,1
YX_76988,Precise Point,Inheritance,114.3546,39.8221,130700,Hebei,Zhangjiakou,8.784164607114011,0.0,0.0,0.0,0.0,0.0,8.784164607114011,,1
YX_68525,Precise Point,Inheritance,114.1632,40.1992,130700,Hebei,Zhangjiakou,6.962101762497078,0.0,0.0,0.0,0.0,0.0,6.962101762497078,,1
YX_89876,Precise Point,Inheritance,114.8986,39.7428,130700,Hebei,Zhangjiakou,8.120667247962679,0.0,0.0,0.0,0.0,0.0,8.120667247962679,,1
YX_95418,Precise Point,Education,114.6486,39.8633,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.746267142908687,0.0,0.0,6.746267142908687,,1
YX_82030,Precise Point,Inheritance,114.5869,39.5357,130700,Hebei,Zhangjiakou,8.328624597628659,0.0,0.0,0.0,0.0,0.0,8.328624597628659,,1
YX_65344,Precise Point,Inheritance,114.1302,40.2117,130700,Hebei,Zhangjiakou,6.778130579836387,0.0,0.0,0.0,0.0,0.0,6.778130579836387,,1
YX_32032,Precise Point,Education,114.0941,40.0247,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.367664026645503,0.0,0.0,5.367664026645503,,1
YX_35782,Precise Point,Inheritance,114.1356,39.6843,130700,Hebei,Zhangjiakou,7.428616500686503,0.0,0.0,0.0,0.0,0.0,7.428616500686503,,1
YX_61908,Precise Point,Inheritance,114.6124,39.5299,130700,Hebei,Zhangjiakou,8.28444409720178,0.0,0.0,0.0,0.0,0.0,8.28444409720178,,1
YX_92812,Precise Point,Inheritance,114.9462,39.3403,130700,Hebei,Zhangjiakou,6.55510276052644,0.0,0.0,0.0,0.0,0.0,6.55510276052644,,1
YX_42017,Precise Point,Inheritance,114.3998,39.516,130700,Hebei,Zhangjiakou,7.977482331672042,0.0,0.0,0.0,0.0,0.0,7.977482331672042,,1
YX_56567,Precise Point,Inheritance,114.623,39.3384,130700,Hebei,Zhangjiakou,7.221804973747499,0.0,0.0,0.0,0.0,0.0,7.221804973747499,,1
YX_90733,Precise Point,Inheritance,114.9981,40.179,130700,Hebei,Zhangjiakou,6.971220037744811,0.0,0.0,0.0,0.0,0.0,6.971220037744811,,1
YX_90145,Precise Point,Inheritance,114.7332,39.9011,130700,Hebei,Zhangjiakou,9.042524429143443,0.0,0.0,0.0,0.0,0.0,9.042524429143443,,1
YX_66648,Precise Point,Inheritance,114.1328,39.7346,130700,Hebei,Zhangjiakou,7.491437741389403,0.0,0.0,0.0,0.0,0.0,7.491437741389403,,1
YX_41990,Precise Point,Inheritance,114.8958,40.0928,130700,Hebei,Zhangjiakou,7.713183870892794,0.0,0.0,0.0,0.0,0.0,7.713183870892794,,1
YX_37106,Precise Point,Inheritance,114.2505,39.8923,130700,Hebei,Zhangjiakou,8.18248447242515,0.0,0.0,0.0,0.0,0.0,8.18248447242515,,1
YX_36718,Precise Point,Education,114.7464,40.2193,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.667630788781311,0.0,0.0,5.667630788781311,,1
YX_20918,Precise Point,Inheritance,114.8878,39.744,130700,Hebei,Zhangjiakou,8.180303097047672,0.0,0.0,0.0,0.0,0.0,8.180303097047672,,1
YX_81084,Precise Point,Education,114.7082,40.2198,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.711279602984404,0.0,0.0,5.711279602984404,,1
YX_42483,Precise Point,Education,114.2502,39.7914,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.965784581792034,0.0,0.0,5.965784581792034,,1
YX_24242,Precise Point,Education,114.6253,40.3016,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.5156236297266625,0.0,0.0,5.5156236297266625,,1
YX_97008,Precise Point,Inheritance,115.0463,39.5264,130700,Hebei,Zhangjiakou,6.860210519005303,0.0,0.0,0.0,0.0,0.0,6.860210519005303,,1
YX_89793,Precise Point,Inheritance,114.2743,39.5621,130700,Hebei,Zhangjiakou,7.748199212943027,0.0,0.0,0.0,0.0,0.0,7.748199212943027,,1
YX_76597,Precise Point,Inheritance,114.1723,39.8771,130700,Hebei,Zhangjiakou,7.763916765919969,0.0,0.0,0.0,0.0,0.0,7.763916765919969,,1
YX_88654,Precise Point,Inheritance,114.4225,39.5233,130700,Hebei,Zhangjiakou,8.07122921378728,0.0,0.0,0.0,0.0,0.0,8.07122921378728,,1
YX_12593,Precise Point,Inheritance,114.6016,39.6619,130700,Hebei,Zhangjiakou,9.018093063837336,0.0,0.0,0.0,0.0,0.0,9.018093063837336,,1
YX_60546,Precise Point,Education,115.0259,39.8188,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.563297368271455,0.0,0.0,5.563297368271455,,1
YX_92463,Precise Point,Inheritance,114.7238,39.759,130700,Hebei,Zhangjiakou,9.059758930679857,0.0,0.0,0.0,0.0,0.0,9.059758930679857,,1
YX_93205,Precise Point,Education,114.8987,39.5035,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.523253431834137,0.0,0.0,5.523253431834137,,1
YX_42422,Precise Point,Inheritance,114.9295,40.1497,130700,Hebei,Zhangjiakou,7.367076013040572,0.0,0.0,0.0,0.0,0.0,7.367076013040572,,1
YX_68273,Precise Point,Inheritance,114.6944,39.8036,130700,Hebei,Zhangjiakou,9.303142545384915,0.0,0.0,0.0,0.0,0.0,9.303142545384915,,1
YX_24505,Precise Point,Education,114.19,40.2547,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.201022313007987,0.0,0.0,5.201022313007987,,1
YX_79892,Precise Point,Education,115.0431,39.7555,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.487651180889912,0.0,0.0,5.487651180889912,,1
YX_96604,Precise Point,Inheritance,114.6142,39.6354,130700,Hebei,Zhangjiakou,8.860961800485626,0.0,0.0,0.0,0.0,0.0,8.860961800485626,,1
YX_29749,Precise Point,Education,114.2514,40.0121,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.83742745602718,0.0,0.0,5.83742745602718,,1
YX_62330,Precise Point,Education,114.4501,40.0324,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.266104272327933,0.0,0.0,6.266104272327933,,1
YX_56386,Precise Point,Education,114.8369,39.9481,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.091783465224846,0.0,0.0,6.091783465224846,,1
YX_50376,Precise Point,Inheritance,114.2116,39.7847,130700,Hebei,Zhangjiakou,7.972458640750153,0.0,0.0,0.0,0.0,0.0,7.972458640750153,,1
YX_45760,Precise Point,Inheritance,114.4166,39.56,130700,Hebei,Zhangjiakou,8.236547666550074,0.0,0.0,0.0,0.0,0.0,8.236547666550074,,1
YX_68240,Precise Point,Education,114.7015,39.3455,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.390664862054782,0.0,0.0,5.390664862054782,,1
YX_89669,Precise Point,Education,114.9598,39.9158,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.748395191093021,0.0,0.0,5.748395191093021,,1
YX_28706,Precise Point,Inheritance,114.5183,39.9639,130700,Hebei,Zhangjiakou,9.229959423671037,0.0,0.0,0.0,0.0,0.0,9.229959423671037,,1
YX_49913,Precise Point,Education,114.4963,40.325,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.431771183158912,0.0,0.0,5.431771183158912,,1
YX_61951,Precise Point,Inheritance,114.8377,39.9106,130700,Hebei,Zhangjiakou,8.475675912592276,0.0,0.0,0.0,0.0,0.0,8.475675912592276,,1
YX_88025,Precise Point,Education,114.0948,39.3403,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,4.8141512910920445,0.0,0.0,4.8141512910920445,,1
YX_43411,Precise Point,Education,114.3802,40.0162,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.163624957306402,0.0,0.0,6.163624957306402,,1
YX_47254,Precise Point,Education,114.7588,40.1871,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.741907740495534,0.0,0.0,5.741907740495534,,1
YX_35367,Precise Point,Education,114.349,40.2901,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.395287461609028,0.0,0.0,5.395287461609028,,1
YX_47876,Precise Point,Education,114.1857,39.7985,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,5.765330536011132,0.0,0.0,5.765330536011132,,1
YX_37034,Precise Point,Education,114.5922,39.9664,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.583610516822539,0.0,0.0,6.583610516822539,,1
YX_79889,Precise Point,Education,114.8063,39.8729,130700,Hebei,Zhangjiakou,0.0,0.0,0.0,6.2518386828449986,0.0,0.0,6.2518386828449986,,1
YX_86582,Precise Point,Inheritance,115.0704,39.6295,130700,Hebei,Zhangjiakou,7.010658250145752,0.0,0.0,0.0,0.0,0.0,7.010658250145752,,1
YX_89289,Precise Point,Inheritance,114.3384,39.6525,130700,Hebei,Zhangjiakou,8.344615552581208,0.0,0.0,0.0,0.0,0.0,8.344615552581208,,1
YX_61707,Precise Point,Inheritance,114.7361,39.8513,130700,Hebei,Zhangjiakou,9.092299671494004,0.0,0.0,0.0,0.0,0.0,9.092299671494004,,1
